date,timestamp,block_hash,current_era_index,block_number
2021-01-06,1609932978000,0xade9b67c3f562ae4f157776579e05815ee9e2ce803b2d15bcdd40f38b072023f,219,3223410
2021-01-07,1610019378000,0xfd4b0bb51dec3476aa9908b084bc7c5546e416cdd7f6dc0c9288b26a0fade3ed,220,3237712
2021-01-08,1610105778000,0x1944fab85f2a3b098eb3c1d5f87fd79b93f4c99b61560f1e61d612532a6d134b,221,3252022
2021-01-09,1610192178000,0xcc3fafd7ce4432638d127cab1a28e61761a5e3d77454945dbb612246f5bc7dd9,222,3266315
2021-01-10,1610278578000,0x743c73d96379e463b15e5305fa180f8cd257baaf8979ef9782eafe2a9fd6d56e,223,3280625
2021-01-11,1610364978000,0x425de18af32ca76f98017094543ee3d06defc968189e2f4f26010c07bb805739,224,3294935
2021-01-12,1610451378000,0xe2825eecc13b28814242da87f83862295a91aeb9c29bf418b2ef1e26f3b9291b,225,3309235
2021-01-13,1610537778000,0x61cac2e6a888a7ce22c1b2f776ea2fae0e1ff5c8e6eba4cbf6f6b08b60d83faf,226,3323573
2021-01-14,1610624178000,0xb8f61462bae56d5fb410ab54478fc8b16c70e5202e2e62d552ccab8262de301f,227,3337953
2021-01-15,1610710578000,0x96bdac7032f76c7a8c8576d7344bbfecc2bb8178a2be1d19becccf56c3ea506d,228,3352319
2021-01-16,1610796984000,0xe2948464933e9b4560a3f236e235607d3e9db2119d01ea3155df590354358a80,229,3366668
2021-01-17,1610883378000,0x663f4f19edfe6eb28dbe77653a5cadca18cccab36fbbb4c42b34c98acdbef0f6,230,3381031
2021-01-18,1610969784000,0x31ace9e3d6f8b3beb9e882103236861491e0c185343fedce89626458b4c0bff3,231,3395394
2021-01-19,1611056178000,0x29be71f45c72341a2efc214d9c804ef7553cb63dcbc21b16a8c8f01d3f7b67ac,232,3409773
2021-01-20,1611142578000,0x9cb9ea58debc7f23fcd4bcdf007fafebe6611727ce2abcee56b52ff266ec86a8,233,3424157
2021-01-21,1611228978000,0x40551d736b22ddd7a33f23a9314e57e3a04175118dcc5d68db46a81079cf7c94,234,3438525
2021-01-22,1611315378000,0x100ef80e5a2952d62bc0734204febd1eaa1f83dd20e4339fda20eab62c4ed160,235,3452908
2021-01-23,1611401778000,0x2e0d6341172a45ca3dde57d4ed226a73302d472a97fe7f4f4f98996a2eb762a4,236,3467262
2021-01-24,1611488178000,0xd1b7a8aa1d7a318ebeef41872f2000c24f05ff80f8586d27dfdad4bc2bcb8104,237,3481564
2021-01-25,1611574584000,0xc55245b98e0b78aed3b67ad24428c51e4385df57c5fdf10413c0b02fe98bf9c5,238,3495878
2021-01-26,1611660978000,0x47d8197cd6275259f16671213415d241f3f4e495eea4f89a86502682a55969d5,239,3510267
2021-01-27,1611747378000,0x15cbb8b11837cb74a541270889597bf2f9f5a53be6018a42cbf9e05ae9edfa4b,240,3524646
2021-01-28,1611833778000,0xb6e71a8c05b7ed261d3284952cd9414e2604b308157d2143ad5d31db3f288ffa,241,3539030
2021-01-29,1611920178000,0x62a2778cb3acb93b4b3c03076c8b74e90985c6632c817584b9c4ab9233586e08,242,3553397
2021-01-30,1612006578007,0x08e3b34d097794f6cf101fdd3c9bc6c392e448324fec9afdb591ead77730eb59,243,3567779
2021-01-31,1612092978000,0xde8bb3faab1cf8b493fa820f5545625ce940cb2b879d3f289329d0c1ceb9739f,244,3582165
2021-02-01,1612179378000,0x1b427c093f9af1d4b0bf23dc1f6c14ea268f5e2993e4c9d1573ef28da1543d25,245,3596544
2021-02-02,1612265778000,0x9f7dce3db810f018c0c32778a0c534611f6db357be93deed3ad7f18ee811f587,246,3610916
2021-02-03,1612352178000,0x84ea000316edd733dbb883ea5f8f41bfacce31751ce682c792d4ff8ad6d69a0d,247,3625274
2021-02-04,1612438578000,0x4342d84529dbb5b46f257e7e900f01947f8e722c965e1f2c23a0fa2e60ad1dce,248,3639655
2021-02-05,1612524978000,0x8303dd5c67863c50535cb73d796815adc407d8c5a080298e5d6e5dc048883301,249,3654047
2021-02-06,1612611378000,0x9fb7d405414006b2e70ebf8ca23296bf353747e307e4037ca8bc61d4deb0eb36,250,3668438
2021-02-07,1612697778000,0x412e1021dfc5f637fd4eef6867df44c0363ea7a9207a6f79c05b76b33e032990,251,3682824
2021-02-08,1612784178000,0xda09dd7523e547eac4c80b6373d0d4363bcff5919682a2a28d39ac6b4c5a44fb,252,3697214
2021-02-09,1612870578117,0xf64ba3d29fa156344e54f43e0773cc3cef9a644ee92244433f94a24f2b5d7d77,253,3711595
2021-02-10,1612956978338,0xdde531e64dbccec57f0ea2b22009500583e3365a82dda8ff73dd07073788e219,254,3725979
2021-02-11,1613043378000,0x6b29285c08ea403bd1053c777edea6aa5a59235def24c6c9673497537703cbc0,255,3740348
2021-02-12,1613129778000,0x7baedfd6e3a9105698415b166a649b0619bdd2ba70074a73933d8927786d8bdf,256,3754738
2021-02-13,1613216178000,0xd099e309868187cfe41adce8fa30304fb8f7e81379aa3966901a956018de4347,257,3769128
2021-02-14,1613302578000,0x3e4896273112830003aa5f933b23315a0fce305d7ea9a00596234e40e114d1e2,258,3783516
2021-02-15,1613388978000,0x8094724adcddaf7c2f588ec6733d834129ab6be34e94ce9d3a89c82fd88b8342,259,3797909
2021-02-16,1613475378001,0xd6a5370dad821d63adf590d2146adbfeb891b0894045528a749b814e50f50798,260,3812303
2021-02-17,1613561778000,0xe7749c9244dbb8c5375c8ecc21441ad46a179f182ddfa39e6bf7ad52a0cd5a92,261,3826688
2021-02-18,1613648178000,0x61fcf4a6fee2f1bd3d4f6b806112dae205ffe0f33701d58f78651f17a7af5d58,262,3841080
2021-02-19,1613734578000,0x4e1bb399ae0a75269f7ebd4120c80f70269a4ac918cf777445d437bbae61b38b,263,3855471
2021-02-20,1613820978000,0x1a3a1aff272c3e05934a40bdd74b2a363ff802bb1680bb109baf7f705a44ea2c,264,3869869
2021-02-21,1613907378000,0xb0739ee0344e4fe323531fbb2abd35cc4b8d66d6fbe15b9ddfeeac442ce0d47d,265,3884260
2021-02-22,1613993778000,0x44905e8c749cd57862032926abaaa931e56376981d5240ba026f8246b6acbd56,266,3898624
2021-02-23,1614080178000,0xdd2ee3b7069e5ae2e2e2257aaaa8158a4ff11ff82df1bba9edc0b793a3f00b39,267,3912615
2021-02-24,1614166578000,0xf6223e1141373ed3d50fb37983377f75aaa4cebf8bee2c2098cd1dc30daa99b8,268,3926900
2021-02-25,1614252978000,0xf4af056fcff8d1d5e8b3abfb6ce975dbc8ebbc15de2b3c628c2b49e17278a441,269,3941192
2021-02-26,1614339378000,0x96e991976e8ccdffa15f8fd5a43c1ca9a8b1e0d70380577673fa170859c56cee,270,3955499
2021-02-27,1614425778000,0xdc9e08264fafcdfb581a593d07c9a2615a137e96e2ab35165ac4629864554dbd,271,3969791
2021-02-28,1614512178000,0x68f353f6dfa175d39152cc609de787741e66ac4d3773d38549abd4608cc7f395,272,3984066
2021-03-01,1614598578000,0x0ae24dd733c85963c129fe1488a9f3c34c01cb07d99a5de6ac70decb4dece8fe,273,3998359
2021-03-02,1614684978000,0x8589731f349f14dd6be340e159a5195467ae1a8b485ec93a6b70ec0439260af9,274,4012570
2021-03-03,1614771378000,0x3b3d9c18a1a9f0dc31039f760819d2bf0c0f0ab1661097c6e35c8bd65d961bf1,275,4026804
2021-03-04,1614857778000,0x2f75fd18fc264ee78ecbc8a8639554335daa840ebe30083674d5e898d68566e3,276,4041032
2021-03-05,1614944178000,0xad287dacf1f6b0d76ca3c2bcd8553515dc898400e3e1fc52f089622f3a3a9965,277,4055250
2021-03-06,1615030578000,0x42e44608c45d42ef0983b5c58ab0be236b669c867344b5fa8b570d35b25b5c23,278,4069490
2021-03-07,1615116978000,0x9ce743c40db5b70c97912d8e23c04085f3fcbae7a187e7aa7352d41c16d0a87a,279,4083732
2021-03-08,1615203378000,0x19a00a0a728c4ab2a13c8450c761996c52d84c6807adce87f2a7d5e56a5a3e1f,280,4098005
2021-03-09,1615289778000,0x450dccd8fc7b97d523ce1180041089ebfb85a1492f7cdd47eecadbe258aaa7d2,281,4112178
2021-03-10,1615376178000,0xbeaa2d9ddc52cf2b331dcb7f2d76ed61c530d17ece78952dee103a65e0770b54,282,4126377
2021-03-11,1615462578000,0x8494439396186799871772981a17966525370d4a01135d064fd781d3963a6bfa,283,4140658
2021-03-12,1615548978000,0xa37489ea2e3938df0b721704f087a71b604f7c5b564787fc8a16ffe8f5d12edf,284,4154939
2021-03-13,1615635378000,0x52f4f2fc0db22cac50b47feb1c57fe656af24ecb3d60a095de22c3c8dcfc6149,285,4169204
2021-03-14,1615721778000,0xa4c0aacbe98395dd25d12eeccc18d20c0ca0e220f6a82debdd4cc3ac6f53619c,286,4183432
2021-03-15,1615808184000,0x43852ad075347be4eccedf397a40df427254ae7280aff26e492c35ee503c85bf,287,4197692
2021-03-16,1615894578000,0x4b62d4730a44f54b4d3c73c25c62ed9bcde43658ca5662980737af7fe4aae3cc,288,4211991
2021-03-17,1615980978000,0xda7cde474e406a6fba70576a937553dcc7ebe074fd0b217c50ecf06fc639fac5,289,4226363
2021-03-18,1616067378000,0x06de28b13f6a4f8db88e03c0e50daf8163f1ac4717dd8df5a7a9798d97b0c55a,290,4240751
2021-03-19,1616153778000,0xfda458f74c89b528b24b87624842986c7b420388be56445ddbb55c1458732e1d,291,4255137
2021-03-20,1616240178000,0x31940bedf830da24d205ff472e28de6b9ee9b1de54eaf875fd3a0e323d9ddaf0,292,4269528
2021-03-21,1616326578000,0x8bc8ebfd7d74e652b1e6f0fde631b12c2c1f7c55950c23819dabfb99ef7902c8,293,4283920
2021-03-22,1616412978000,0xc44e72365475519c59603fee0162ae03b1fc2db3b25b1c75c0cb5f476635ddef,294,4298314
2021-03-23,1616499378000,0x7dbbef78c3a2c2f9230d534265ae1608dfa41ad385b8f51c3f66ff735370b28c,295,4312701
2021-03-24,1616585778000,0xfd163a99c8de7dbc8698a0b410b6857100f6df5c759cdb19cf7da95046a164b4,296,4327083
2021-03-25,1616672178000,0x431d19c4a829d044ea71d15bcb37c39dff881d108547088a0da9bc2447779fb8,297,4341477
2021-03-26,1616758578000,0xde4764e2331f5098063774b89a3abf0b1b03b0a4851bb839ba25d646fc86f8af,298,4355835
2021-03-27,1616844978000,0xc438852114384a212d71c889ccab67ed79881a9fff7572dc9334aecf96f1fcbc,299,4370191
2021-03-28,1616931378000,0xcf600fbcbb11b51b13d0cf27f79df2e4aaef085da9f4966975df776140ff9085,300,4384537
2021-03-29,1617017778000,0x8de09e4fc8d8aebe8c8a13ed852e24105d22d099b9a7dfdf424a5e2ba0303ccd,301,4398884
2021-03-30,1617104178000,0x84cb8fc30fd8fd63ac60b7918b4826e6eff99dde7aeea97477e97d21828c5f93,302,4413237
2021-03-31,1617190578000,0x45ff42b6b2c9bf46c01e9647d2d95ba760b216d3ac18b3a03f286b6dbae54933,303,4427564
2021-04-01,1617276978000,0x425dd612e67c9dc6eba68511e8e655e63c9a0a026e6cdfdbb60d3e256f5f0164,304,4441931
2021-04-02,1617363378000,0xa62d6e5c6f5510b89d600de42c8d5e4004ee17fff0b0c2a362302a3de52863b9,305,4456306
2021-04-03,1617449778000,0x0e54ae06ff949824ee860d0c567293821d08fdec56a7910390d397e74f393af0,306,4470697
2021-04-04,1617536178000,0x9269eb9de36f92af2a41c395d0189e2bdd1e93514eb959e4d486bfd8993dcd73,307,4485071
2021-04-05,1617622578000,0x0d999e8d336291224abb6cc868cc9ef252a44c05f4b8ab577409e15c502da726,308,4499459
2021-04-06,1617708978000,0x50b7eefe00297a12b26ea81a6826ae5aada7846d5f26f3a9c549513c1ba9c46b,309,4513822
2021-04-07,1617795378000,0xd648aadd2d7d4a25f1ce1ca9ca1c0cac153c9f62f94f42de08d93553c6bc8516,310,4528191
2021-04-08,1617881778000,0x7fa0c8ff11eb2dc8e6dc8925d352cad93a11c6b38faa56899fe5e4ff65e3f071,311,4542577
2021-04-09,1617968178000,0x33cbe6760b1b5626293f792b9bc2e48b25d06f6ce8f6f38bb167bc09593180a1,312,4556966
2021-04-10,1618054578000,0x1b4da058236d13045b710197341f08e25a486e59ecbf1695eb9c265ce7f4dd0a,313,4571330
2021-04-11,1618140978000,0xbb94092ef38677433beeafa12e7d1aa0c2d9a83414deb3a089b167c61d84db7d,314,4585706
2021-04-12,1618227378000,0x836264073e36288cf714223f22604b270f57b03734949f96b0990207ca5f7c44,315,4600069
2021-04-13,1618313778000,0xd6122de901c0fc7e5a030ee3a080ebb53731a16cc6a9953813b0250a82b65946,316,4614437
2021-04-14,1618400178000,0x7bca4bfa1b3e20a13b526ad18052a60f50f26606771260ba5b14957cdca398cc,317,4628811
2021-04-15,1618486578000,0x283382bd457d469863f5aaa6be06b8aa39fb5fd0364b9ea9485b0a948af0e986,318,4643143
2021-04-16,1618572978000,0x9e14c2328af8f8bae79690c7228bc495adf7a2a1e67a1a6c939a70960b742f9a,319,4657507
2021-04-17,1618659378000,0xc798e2fc3a345f0dae3c31bd0dbcea312f8648a9472a335307bcdb36e49c2953,320,4671858
2021-04-18,1618745778000,0x0c9c4962ab0b53af1af1740f69c42148e096225f520e1d31f5a74df3d67a5037,321,4686207
2021-04-19,1618832184004,0xadcafc6d5733db8c34122d8e15cea80001c14685c967540a575bc4faf0433360,322,4700564
2021-04-20,1618918578000,0xcbd378df09423b6618fe8ebde6b90013ba899f8b6a742482053d8de297106e5e,323,4714934
2021-04-21,1619004978000,0x5602078fec2f9ae584c8fca97908059784ffd2e753a9ec6c650528309e2d3a48,324,4729301
2021-04-22,1619091378000,0x0c01a472f940ccd79ad269f8577923307d6cc00aab036eb5a88a09bef0486a6d,325,4743673
2021-04-23,1619177778000,0x179339d6f0e3d06c360bb929bcc2b78f62994107809fa488c34e329991607149,326,4758062
2021-04-24,1619264178000,0x2453a0e7edd3fe3418956e7e1f09229132cf1461c5ee4a4032f592d42b2dbe11,327,4772428
2021-04-25,1619350578000,0x6086965f0935870c87d31b59fd8f7197ed22c34b44a31d53479efbba5e5cb2f2,328,4786792
2021-04-26,1619436978000,0xb794584b8aa55706c854225cb5c29ee9ebb71c0591090dfbff043f6447f80041,329,4801166
2021-04-27,1619523378000,0x2c4765880cf2d0e29cdd61f4117055b7e8a1535fb86dc901815b6b8125494a99,330,4815503
2021-04-28,1619609778000,0x615c91756f2f1a886db7a887fac0e9a8d2a92a81b9fd02e4b96155373c641eb7,331,4829851
2021-04-29,1619696178000,0x363f1060ccb0362963d7d62fa8c2ce76702775abeee1d0ab350bdd3396a097b3,332,4844226
2021-04-30,1619782578000,0x298074cb57a4d79119747f7e446202db7c372e21ca9b48812311f80065a06f1d,333,4858605
2021-05-01,1619868978000,0x3d908873dbfa303d634ba21af95629e5c717914c863b0196fa867018ded84a37,334,4872969
2021-05-02,1619955378000,0x09ef4effafa3c07cab0c561047110422eff974b85a30ae36e661fdecff169302,335,4886480
2021-05-03,1620041778000,0x5a17ac50e59488f904d544e06777696b82226caff38525b9955e60d7a320b9a4,336,4900782
2021-05-04,1620128178000,0x80bc40ee91b54543f315e516959d8518b9ebbca891c85c5d8c18290dd62d3b75,337,4915131
2021-05-05,1620214578000,0xf35e0bf4838aa4cd2e4e1a01d8a2fc61e1cd7d80a7c0a208e954d9bfe2bc9b9f,338,4929505
2021-05-06,1620300984000,0x58739c289e8ab00aceedb4093f86fb8d8787aa5aa66648acfe99c6391077f263,339,4943888
2021-05-07,1620387378000,0x0249d7bddfec36e7d8b705677d743e912515869b8862b3e619bfb1dc999e51ed,340,4958263
2021-05-08,1620473778000,0x333d272b63bbc98b57bb2918166d0a6722bacba3d321e6f94c589143e718cda1,341,4972613
2021-05-09,1620560178000,0xb2247f4aca79dfaa0b7c9b40dd60ea63e69678e0182b9384bb19a97066d3c4da,342,4986997
2021-05-10,1620646578000,0xd23618bcf7f40386959c115476d014541731a92cb34f7ce501c86748b919a902,343,5001341
2021-05-11,1620732984000,0x253117ae4e914abc60c3b7d792a1149a2e58806674ece90da6d3fb7f00c5173c,344,5015690
2021-05-12,1620819384000,0x6e4680044d3efa8a98ac1ba4bedf016c853e5343139aba0409e9dc6ebc991633,345,5030032
2021-05-13,1620905778000,0x3d8bd8fe7f40758ed67fae90769d4df4198497c841969760f7cb89a52267be87,346,5044404
2021-05-14,1620992178000,0x5ad880a175ac10e8e0bc8ef5e01d74df194fe10eabd426a6e668a9eec409499e,347,5058724
2021-05-15,1621078590000,0xce2734b60c68bc617bb08b701c8277d86c8b513b3091632dffb2c66d52e34732,348,5073077
2021-05-16,1621164978000,0x915b50eadec07b8e1803506817b03feba50e3f02e1e9aaa9a12165f03e54694e,349,5087415
2021-05-17,1621251378001,0xb7cb7f81cf794188535b8f9322a81dce1a7639729ddde40453ee624dc3d10392,350,5101785
2021-05-18,1621337778000,0x0e0e0f98efc8eedd81027123eb1117b6507e9046bb7486db4bd0ca580a61a5e8,351,5116112
2021-05-19,1621424184000,0xf6ebcdadb21f0161ca3067d9db00d43caed0a69cfc20ef1461051b073213cac6,352,5130480
2021-05-20,1621510584002,0x8eef84f910553a494e220ed5cb7eab6d11839114334532214c47b12302493fb6,353,5144837
2021-05-21,1621596978001,0x1217ebe3fa00ccb20240939e451e07f7fea52e13e402c35bec33c46339d73452,354,5159194
2021-05-22,1621683378000,0x4bacf4bc51015f9ded97ec894f976d95c1545af3db7e5728882406c99330f03b,355,5173578
2021-05-23,1621769826000,0x50289cdc4cd229fd055a5a5f97ee15551821d0f5e6217557b3716af05539f681,356,5187958
2021-05-24,1621860420000,0xd79f21595fb10471ab2b0d9427dffa8de4001c351a53f408995cf2dda309e43a,357,5202216
2021-05-25,1621942578000,0x0a9b98a01368feda73a19b66df37f2fded0e63ffd06d8ef350a459e1e38e5265,358,5214846
2021-05-26,1622028978000,0xc2a3e16553aa3763b72a9a3c79be01061469efac478e52f7f0db5ac770759e9a,359,5229206
2021-05-27,1622115378000,0x2cfd5afb27a3f4a2bec185c9febe9612cf46fa8c6121eae5b1e50cb6f0897b18,360,5243577
2021-05-28,1622201778036,0xfa9652376f323b09242787a490dd3ddbbe8a139fd0128f35e31bbdac6b6c5836,361,5257968
2021-05-29,1622288178001,0x13364927aad8a99607572773dd3095f9c34698f951f11f3e848d6358edbb9883,362,5272359
2021-05-30,1622374578000,0x129a0194cfb45909a0bd75986f67d3c7eed976523be2e5c7bd519cfd46454fee,363,5286742
2021-05-31,1622460978001,0xc188f9d9209bee570073ca06790c5de81bbaa73682006b3f827a8b2e23080df5,364,5301128
2021-06-01,1622547378001,0xd30004f1799a53940dbe58a87c895c483876e35aa5d47fab398258b3c022a9b2,365,5315510
2021-06-02,1622633778001,0xf3168a118b57c99767adf1f35b16ddb6f2099ac468b4e6ffc2a915b97d2c1fe8,366,5329903
2021-06-03,1622720178000,0xa4582bd502eeba546fc884704b27300d9d871508b54e45bb71761a504871d531,367,5344297
2021-06-04,1622806578001,0x3f9c00cfc741fe14d547126e9771832450c648752f2daae5e8afa69f1e90f40c,368,5358678
2021-06-05,1622892978001,0xca6de52b017f906ce1f62ebec0b8f204755b83feb1178e03bbaf6bb4e4dade45,369,5373062
2021-06-06,1622979378001,0xcf312993416b7f80b42210bc2bbcd82fe57a585383c20ea0ab3bcdd72d09720a,370,5387455
2021-06-07,1623065778000,0x63a16a996ece2b05ab34acc29338f34631467b52ff5274823b98ce82040eda4c,371,5401843
2021-06-08,1623152178001,0x345f7002896c13d1f4cef30c405535067f78ae82b9c0762fe2f6e758e1e236ba,372,5416233
2021-06-09,1623238578001,0x6c792b4f233702471c84972ebf0a3e088c43859fdd554d9134c6e315b52514e2,373,5430615
2021-06-10,1623324978001,0xa96d88e35aac14b1c873091e34cb7bb531c89354d4fddfd482c88e98ed571b2d,374,5445000
2021-06-11,1623411378001,0xe06eb2a5eae34a39b68d2717423253e599fe6f9882e02ce2e7f08712165be7e8,375,5459387
2021-06-12,1623497778000,0x348cf5a695d509b67b2166eb23a218a31f19c306b597f2c20c13df87c68ebe0e,376,5473781
2021-06-13,1623584178001,0xbd42145a42ec2aec6340617f01314984a2173d3ae23efdc6ebf0314519cf30f7,377,5488170
2021-06-14,1623670578000,0x6d60e549c8bdaecc3d8fc2fd7ab571a16936a6abe6da218d774ee564e208fbdd,378,5502553
2021-06-15,1623756978001,0x6202dfb636e0a3e144bc87e51903cf7a861857b2607ffafef6a30bab3caa2895,379,5516945
2021-06-16,1623843378000,0x5c37fdc633c53b29578aa6225416a219bffdff3aafd841695832d4536ad89cda,380,5531335
2021-06-17,1623929790000,0x1c0fcdd8a6372f21b859f8320a8c484deeae5fe15c16998f645e6b8ee74627f6,381,5545167
2021-06-18,1624016178000,0xb70a642b14049de844854c0a934b474215a078c89c5507101d2265fc23a7e5d7,382,5558823
2021-06-19,1624102578000,0x2ef6f9414f537b98741922671bdf82fe5e03a072a95bcdc8fa9d17fdf7adb716,383,5573209
2021-06-20,1624188978000,0x23d0a47eda7eb7e196711914893ce6d9efbca052db56b70e4916000ff54bfe94,384,5587589
2021-06-21,1624275378000,0x40920685f5a087e2b734e11eb0f1dc1557aaf1b8c6437e34d7e0770ae8749d85,385,5601907
2021-06-22,1624361778000,0x8fb6efd8bb07b8289d9a03b198e98ba18241d1946158360b2173d52a01091a1b,386,5616246
2021-06-23,1624448178001,0x486eb17482325f965abddf6ed03ca2aac2275c0683a4203e62b856d5f7b6f761,387,5630633
2021-06-24,1624534578000,0x4cadf54556795d1fcfbf1e05b1e3a9d7e2a44ef0c23626d295b71bf599805c3e,388,5645004
2021-06-25,1624620978001,0x7d0bb08cb620e4fd87fa6638ab66771a2bdd9ab8382e616d4ac4b8c0a3b65239,389,5659392
2021-06-26,1624707378005,0x8aad4265a0ce206fcb6226b9768f5bf62f469778fc41ae4288c847d5e54ee07f,390,5673775
2021-06-27,1624793778000,0x8ef9d5a5eae2126eb729a52d107ace6941585f8ae988d8149c8916927a5a3f94,391,5688170
2021-06-28,1624880178001,0xbe3155a2a5edc2f5717b48f4b98ce7bfd356e2a4adb58850c23475500d446cd5,392,5702567
2021-06-29,1624966578001,0x91851623a2dd0e705a7cdf30a5dba0b29a62334403c2b5c65f29360b1a106680,393,5716964
2021-06-30,1625052978001,0x0b7b4cb4818a36698cae250ad66b775454bb53ded710bb2b39043254ca1ac1f6,394,5731357
2021-07-01,1625139378001,0xc4e4cd5fe336f34ef1eb33bf1ae63ede4c688cb9640b172fa1db101834688dc6,395,5745722
2021-07-02,1625225778001,0x90f91736de61a61105800c37292dccb6df68cc456fdeff5404f240f0e8d0fe82,396,5760088
2021-07-03,1625312178001,0xf5a9a649d965dc3298445f1da4659f0059ab25b73ddbfa9476d6ec9dd9198709,397,5774482
2021-07-04,1625398578001,0xd297ef2fadec7e2cb4edb5c24c02ebb2a0710a8809b17900b221c664081c076b,398,5788879
2021-07-05,1625484978001,0x4452ae1f2b3b878f6afed9d7930e4d194cd46fc51d9a587ccd5a0f282ba9e0f5,399,5803275
2021-07-06,1625571378000,0x0633bd90283195bd7b4d51b3bf7f314de7a31f621a368bcbd9bf5610408c43fb,400,5817671
2021-07-07,1625657778000,0x0aebaa5b34b70ba80167c14beb4a7fa45ee0e194d88405a1a5583f3d147ef25c,401,5832067
2021-07-08,1625744178002,0xef0f584a65d4295aae0ebb0551deae3ac44e5c7941063509158bb55c16dd9a39,402,5846460
2021-07-09,1625830578002,0x4f91c68fcf936b4a0fe6fbcf22093fa5b08aaee62ba57073fb8c5cc73fda8381,403,5860851
2021-07-10,1625916978000,0x7f99dfb1a7551bf6d1c00a58b7d68851484c905d86236e221d15292bc6065cc9,404,5875243
2021-07-11,1626003378000,0x1769e799940b31c228758bc77bb279e728e6639e95b07f8aea9b1d5ac06c08c4,405,5889637
2021-07-12,1626089778001,0x15189b17572bdabc24434794cbdbb6c3e8fb32cc7a5af527f1d57acbf390d8e5,406,5904035
2021-07-13,1626176178001,0x004f97aab36387bb0e0ce7487cd0d72b961e0513f5a6d01ab9b5e6aaf9f0dbac,407,5918431
2021-07-14,1626262578001,0x43cefcc0af9e45850757e91a9e54b46c6ce4eaace059a98700896f8c5a8f0a1c,408,5932828
2021-07-15,1626348978001,0xca9690c41fe5a92e990ca6bb639bc6f6e0e073610fbb14ce96ef01809f4421de,409,5947228
2021-07-16,1626435378001,0x1edf6cc4e8b73f6f58561d83bced33aa84a28ed7016a3efad3886a15217078af,410,5961617
2021-07-17,1626521778000,0xaa4c76c0122e8a690845ac76b520b4bf4f215d6689ddb2bda1d39e87a4f93853,411,5976016
2021-07-18,1626608178001,0x249cab363abb5aff7534338f4927f42af4bc204d9b612f19b4a001ad62937ed6,412,5990415
2021-07-19,1626694578001,0x22c6e568c99ce7e784e9aaa08b6a4bcb131d23afcfb7ec9fdb53d2c3f023ae52,413,6004812
2021-07-20,1626780978002,0x44baf4f6cd593b110330ae6785d5c87da6150e0b52f5326530765e91010122fc,414,6019210
2021-07-21,1626867378000,0x78bd659dedcd3f0b9a54d57a5cc40834a3411302c4fd5d23f6476ee8dfe7f14b,415,6033605
2021-07-22,1626953778001,0xd3d4ad4a74efb742b517e35012f5f8e5dd712a50802554782fab9c4313d75370,416,6048000
2021-07-23,1627040178001,0x9462278441f5162013b839f1f13df73c4ec0484addd14940fe648d767b4d8964,417,6062399
2021-07-24,1627126578000,0x463fb74ed6f4228b6b6cba6236ade871d80d8e46ac8550069c7a571ea9390f48,418,6076795
2021-07-25,1627212978000,0x6f40dd70b5063b44fcfb8d0bbccfac2421e2f28f111cd2c5147fd3ce36e112e3,419,6091193
2021-07-26,1627299378001,0xcedb1fcb68427e2618a3eec46eda92bfde1f425c3d7b9321889e72975daacd3e,420,6105592
2021-07-27,1627385778001,0x8153290c872cb894535ce54b33d4571b1f174faa7c9fed9085c0f03aa537855a,421,6119989
2021-07-28,1627472178000,0xd031f78b733237efccc9d313d4956716bba481bee7220b9b723937b38a62afb1,422,6134382
2021-07-29,1627558578007,0x05be00b9f3d3fb35dc65d4c2af575d1b3029427464043b05d348caadc0db2303,423,6148759
2021-07-30,1627644978002,0x86850f3aeee9c3520979de97277728f2d3989bcc07bd27732c4a3ae97e29086e,424,6163153
2021-07-31,1627731378001,0xfbbb5a7a69b69ccb489bd6a2c135b93291c0e100746a80990e57d7d239321165,425,6177551
2021-08-01,1627817778000,0x664837feba5a1c276a0b6de00e850226c6a6a9acc9f39d8b57c28ea081ef23a8,426,6191943
2021-08-02,1627904178002,0x307bb604169f40dd6ab7277180180cf4644a70f21d59d98776dbbc14b0026a5e,427,6206337
2021-08-03,1627990578001,0x3710f0df5a4d09c1597b257b75cd07b7d5b0d72eb6468d44e7ee5013d1940424,428,6220732
2021-08-04,1628076978001,0x7b51dd04600865db4c0bb04ad78f0ccafd9a491a39daf84fbf28b27b62e703e1,429,6235128
2021-08-05,1628163378002,0x80762ad5169b4124b2e8f367f5cb57380fd6f0b0572b2f02f532e9f655b9e661,430,6249523
2021-08-06,1628249778001,0x950320e44c1d61b731bc561e61ac842ea2b429f98660961bba656f9d594193a3,431,6263922
2021-08-07,1628336178001,0x888ebc97d9935b1bd190848d49872f48ff20406cead2131204bdc8c999089e3f,432,6278311
2021-08-08,1628422578000,0xeb3be97f99fc548ce3e0b9e68e74ffe8486c482400d7a78aa14ed414d8c6c2ef,433,6292708
2021-08-09,1628508978000,0x508632b26158e6298ef97dc7bc3a0ac0363fda254a2e5c9bc422aedab74e3e32,434,6307107
2021-08-10,1628595378001,0x9bae4fe24d68cc38067a92fb3a20a05d1b654ac32798e6b42796b772c6e591f1,435,6321504
2021-08-11,1628681778001,0x3a378b163154f27b8a6c99e38fd83f6841616e0dcf8126f6fb161cf387f48528,436,6335317
